ext_gene	transcript	eSTR	log10p	STR_pheno
mpst-1	D2023.5.2	STR_23933	9.38238238534543	STR length
mpst-1	D2023.5.2	STR_24097	9.30445163782161	STR length
mpst-1	D2023.5.2	STR_24349	14.6659688064785	STR length
mpst-1	D2023.5.2	STR_24399	9.84977892091117	STR length
mpst-1	D2023.5.2	STR_24482	7.54448519757623	STR length
mpst-1	D2023.5.2	STR_24524	7.02936235299569	STR length
mpst-1	D2023.5.2	STR_24546	16.5901590871163	STR length
mpst-1	D2023.5.2	STR_24550	7.01206193570641	STR length
mpst-1	D2023.5.2	STR_24625	8.27323088281197	STR length
mpst-1	D2023.5.2	STR_24724	7.52569103989117	STR length
mpst-1	D2023.5.2	STR_24910	8.01215734470497	STR length
D2024.10	D2024.10	STR_24912	7.49757459711944	STR length
hgap-2	D2085.5c.1	STR_25066	7.84038444587632	STR length
hgap-2	D2085.5c.1	STR_25197	7.19772484668088	STR length
pqn-26	DY3.5.1	STR_24917	7.31408177990965	STR length
tag-124	E02H1.3.1	STR_24917	8.41959934973515	STR length
tag-124	E02H1.3.1	STR_24921	7.59092351235939	STR length
tag-124	E02H1.3.1	STR_25066	8.0882874240872	STR length
eif-2A	E04D5.1a.2	STR_8262	9.54553847515579	STR length
eif-2A	E04D5.1a.2	STR_8362	8.72604366198166	STR length
eif-2A	E04D5.1a.2	STR_8521	7.56246957925634	STR length
eif-2A	E04D5.1a.2	STR_8611	7.02826133170709	STR length
eif-2A	E04D5.1a.2	STR_8631	7.16269301050877	STR length
eif-2A	E04D5.1a.2	STR_8719	7.42016057087894	STR length
eif-2A	E04D5.1a.2	STR_8833	7.11812408607851	STR length
eif-2A	E04D5.1a.2	STR_8843	6.87083929359173	STR length
ugt-57	F01E11.1.1	STR_9664	8.9112880639374	STR length
ddx-23	F01F1.7.1	STR_12736	10.3505449998956	STR length
ddx-23	F01F1.7.1	STR_12737	9.81284740191137	STR length
ddx-23	F01F1.7.1	STR_12753	9.48782491600209	STR length
ddx-23	F01F1.7.1	STR_12757	8.43930604808973	STR length
ddx-23	F01F1.7.1	STR_12763	9.75255432023261	STR length
ddx-23	F01F1.7.1	STR_12773	7.79107838115584	STR length
ddx-23	F01F1.7.1	STR_12783	8.29767031314461	STR length
ddx-23	F01F1.7.1	STR_12793	8.413572326902	STR length
ddx-23	F01F1.7.1	STR_12805	8.88535647730306	STR length
ddx-23	F01F1.7.1	STR_12813	8.42593698568517	STR length
ddx-23	F01F1.7.1	STR_12816	7.05127672984193	STR length
ddx-23	F01F1.7.1	STR_12832	7.02514357155985	STR length
ddx-23	F01F1.7.1	STR_12843	9.62172078525284	STR length
ddx-23	F01F1.7.1	STR_12844	9.92216814320707	STR length
ddx-23	F01F1.7.1	STR_12858	9.74431980226401	STR length
ddx-23	F01F1.7.1	STR_12860	9.23758166761182	STR length
ddx-23	F01F1.7.1	STR_12895	9.51588398946688	STR length
ddx-23	F01F1.7.1	STR_12907	8.12837700281061	STR length
ddx-23	F01F1.7.1	STR_12914	7.22655396977631	STR length
ddx-23	F01F1.7.1	STR_12915	7.55204451304359	STR length
ddx-23	F01F1.7.1	STR_12992	9.02012402426303	STR length
ddx-23	F01F1.7.1	STR_13057	8.09390723269523	STR length
ddx-23	F01F1.7.1	STR_13073	9.23403407852883	STR length
ddx-23	F01F1.7.1	STR_13075	8.41624405384702	STR length
ddx-23	F01F1.7.1	STR_13083	9.55593696886325	STR length
ddx-23	F01F1.7.1	STR_13099	9.43858244884618	STR length
ddx-23	F01F1.7.1	STR_13113	8.57510473861915	STR length
ddx-23	F01F1.7.1	STR_13114	7.78057414225024	STR length
ddx-23	F01F1.7.1	STR_13147	9.97109102665407	STR length
ddx-23	F01F1.7.1	STR_13179	7.22211327472248	STR length
ddx-23	F01F1.7.1	STR_13233	11.2953765825292	STR length
ddx-23	F01F1.7.1	STR_13240	10.0012443681801	STR length
ddx-23	F01F1.7.1	STR_13248	9.17585532846874	STR length
ddx-23	F01F1.7.1	STR_13253	9.80388184176731	STR length
ddx-23	F01F1.7.1	STR_13256	7.66425282351793	STR length
ddx-23	F01F1.7.1	STR_13287	10.1152417979999	STR length
ddx-23	F01F1.7.1	STR_13304	9.55886789962014	STR length
ddx-23	F01F1.7.1	STR_13326	8.36288804654229	STR length
ddx-23	F01F1.7.1	STR_13330	8.60216121858249	STR length
ddx-23	F01F1.7.1	STR_13344	9.55185152394669	STR length
ddx-23	F01F1.7.1	STR_13346	9.0249409094415	STR length
ddx-23	F01F1.7.1	STR_13348	8.94960230760809	STR length
ddx-23	F01F1.7.1	STR_13386	8.81815559674267	STR length
ddx-23	F01F1.7.1	STR_13430	10.1080480148508	STR length
ddx-23	F01F1.7.1	STR_13432	8.996557911311	STR length
ddx-23	F01F1.7.1	STR_13508	11.0043284010098	STR length
ddx-23	F01F1.7.1	STR_13691	7.08121318852752	STR length
ddx-23	F01F1.7.1	STR_13735	8.30264735871812	STR length
ddx-23	F01F1.7.1	STR_13753	9.80905911378245	STR length
ddx-23	F01F1.7.1	STR_13795	9.30679443788512	STR length
ddx-23	F01F1.7.1	STR_13806	7.54074110888157	STR length
ddx-23	F01F1.7.1	STR_13811	8.9445008063951	STR length
ddx-23	F01F1.7.1	STR_13901	7.61989635843733	STR length
ddx-23	F01F1.7.1	STR_13919	7.74731565204336	STR length
skih-2	F01G4.3.1	STR_19851	7.28111829108822	STR length
skih-2	F01G4.3.1	STR_20187	9.59394166639622	STR length
skih-2	F01G4.3.2	STR_19200	8.97729364958895	STR length
skih-2	F01G4.3.2	STR_19295	12.1685648704907	STR length
skih-2	F01G4.3.2	STR_19328	7.06938020308015	STR length
skih-2	F01G4.3.2	STR_19343	11.7574469458137	STR length
skih-2	F01G4.3.2	STR_19488	9.99736937249276	STR length
skih-2	F01G4.3.2	STR_19499	11.3065196288542	STR length
skih-2	F01G4.3.2	STR_19603	12.4538500218736	STR length
skih-2	F01G4.3.2	STR_19651	9.26062365493053	STR length
skih-2	F01G4.3.2	STR_19758	7.57721723299776	STR length
skih-2	F01G4.3.2	STR_19851	18.7311699184119	STR length
skih-2	F01G4.3.2	STR_19922	6.99905481301739	STR length
skih-2	F01G4.3.2	STR_20187	20.2410212611001	STR length
skih-2	F01G4.3.2	STR_20208	13.2014367671324	STR length
skih-2	F01G4.3.2	STR_23489	7.15075350047015	STR length
skih-2	F01G4.3.2	STR_24097	11.5844155389922	STR length
skih-2	F01G4.3.2	STR_24333	9.35307842227233	STR length
skih-2	F01G4.3.2	STR_24349	10.6223908333218	STR length
skih-2	F01G4.3.2	STR_24352	9.34433783965933	STR length
skih-2	F01G4.3.2	STR_24365	8.57975222283934	STR length
skih-2	F01G4.3.2	STR_24399	8.69550419955534	STR length
skih-2	F01G4.3.2	STR_24405	9.38412374816254	STR length
skih-2	F01G4.3.2	STR_24482	8.84296272283904	STR length
skih-2	F01G4.3.2	STR_24524	9.95460918730606	STR length
skih-2	F01G4.3.2	STR_24537	7.46950955903309	STR length
skih-2	F01G4.3.2	STR_24546	12.2688887835808	STR length
skih-2	F01G4.3.2	STR_24550	7.44965365241704	STR length
skih-2	F01G4.3.2	STR_24625	7.5914272471786	STR length
skih-2	F01G4.3.2	STR_24841	9.59821686475181	STR length
skih-2	F01G4.3.2	STR_24850	6.8932072175331	STR length
skih-2	F01G4.3.2	STR_24910	8.22588051842259	STR length
skih-2	F01G4.3.2	STR_25134	7.25361737751311	STR length
his-54	F07B7.11.1	STR_5771	7.05577885790037	STR length
his-54	F07B7.11.1	STR_5983	8.00556801614893	STR length
his-54	F07B7.11.1	STR_6418	8.10506122884112	STR length
F07B7.1	F07B7.1.1	STR_25432	7.96496718862371	STR length
his-52	F07B7.4.1	STR_5771	7.05577885790037	STR length
his-52	F07B7.4.1	STR_5983	8.00556801614893	STR length
his-52	F07B7.4.1	STR_6418	8.10506122884112	STR length
F07C3.17	F07C3.17	STR_18157	8.05722416182855	STR length
F07F6.7	F07F6.7.2	STR_8716	7.3777079244382	STR length
F07F6.7	F07F6.7.2	STR_8717	6.96024414644837	STR length
F07F6.7	F07F6.7.2	STR_8738	7.37956566397709	STR length
fbxa-53	F07G6.7.1	STR_10930	7.83862663432964	STR length
vhp-1	F08B1.1e.1	STR_24917	7.03993968913469	STR length
vhp-1	F08B1.1e.1	STR_25066	7.65189898708897	STR length
ints-6	F08B4.1a.1	STR_20187	6.85282307290832	STR length
ints-6	F08B4.1a.1	STR_24333	8.21018314316249	STR length
ints-6	F08B4.1a.1	STR_24349	6.90207163598066	STR length
ints-6	F08B4.1a.1	STR_24537	7.94091350517221	STR length
ints-6	F08B4.1a.1	STR_24550	7.95208070228813	STR length
ints-6	F08B4.1a.1	STR_29034	6.91299119192045	STR length
ints-6	F08B4.1a.1	STR_29060	9.13853163875306	STR length
ints-6	F08B4.1a.1	STR_29077	9.46287076255461	STR length
ints-6	F08B4.1a.1	STR_29088	7.65887189835736	STR length
ints-6	F08B4.1a.1	STR_29315	9.34493677399956	STR length
ints-6	F08B4.1a.1	STR_29599	8.85570608799378	STR length
ints-6	F08B4.1a.1	STR_29729	7.78998017255921	STR length
ints-6	F08B4.1a.1	STR_29995	7.14772689535969	STR length
cdh-5	F08B4.2a.1	STR_24456	7.4960931410872	STR length
cdh-5	F08B4.2a.1	STR_24899	7.51421309939349	STR length
cdh-5	F08B4.2a.1	STR_24910	8.73298082568711	STR length
cdh-5	F08B4.2a.1	STR_25146	7.15739814621295	STR length
cdh-5	F08B4.2a.1	STR_29060	14.4781314691922	STR length
cdh-5	F08B4.2a.1	STR_29077	6.89305831801086	STR length
cdh-5	F08B4.2a.1	STR_29281	8.83377388213926	STR length
cdh-5	F08B4.2a.1	STR_29315	6.87340848646485	STR length
cdh-5	F08B4.2c.1	STR_24022	7.67646070176736	STR length
cdh-5	F08B4.2c.1	STR_24456	9.34435765089032	STR length
cdh-5	F08B4.2c.1	STR_24724	7.38710340671265	STR length
cdh-5	F08B4.2c.1	STR_29060	12.7839278648708	STR length
cdh-5	F08B4.2c.1	STR_29281	10.6533647317772	STR length
sto-1	F08C6.4a.1	STR_29142	9.0051422844583	STR length
sto-1	F08C6.4a.1	STR_29147	7.55044531622343	STR length
sto-1	F08C6.4a.1	STR_29151	6.90063989597991	STR length
F08F8.10	F08F8.10a.1	STR_17168	9.85983061490421	STR length
clec-54	F08H9.8.1	STR_23747	9.87980456541129	STR length
clec-54	F08H9.8.1	STR_23751	8.4930215726169	STR length
clec-54	F08H9.8.1	STR_23910	8.03015228859424	STR length
clec-54	F08H9.8.1	STR_24022	7.02674228688383	STR length
clec-54	F08H9.8.1	STR_24598	8.39469432444659	STR length
clec-54	F08H9.8.1	STR_24622	7.21323939378882	STR length
clec-54	F08H9.8.1	STR_24633	15.1766443837907	STR length
clec-54	F08H9.8.1	STR_24664	12.6832022989813	STR length
clec-54	F08H9.8.1	STR_24668	13.9192594878172	STR length
clec-54	F08H9.8.1	STR_24673	15.9291778021524	STR length
clec-54	F08H9.8.1	STR_24692	9.12457260150809	STR length
clec-54	F08H9.8.1	STR_24695	14.9092142673037	STR length
clec-54	F08H9.8.1	STR_24697	10.8545533241825	STR length
clec-54	F08H9.8.1	STR_24699	10.6732215715982	STR length
clec-54	F08H9.8.1	STR_24721	12.2012421336352	STR length
clec-54	F08H9.8.1	STR_24734	8.86061407625556	STR length
clec-54	F08H9.8.1	STR_24758	10.2281377943124	STR length
clec-54	F08H9.8.1	STR_24766	7.00749188017389	STR length
clec-54	F08H9.8.1	STR_24786	12.6377120493955	STR length
clec-54	F08H9.8.1	STR_24790	14.8183080499788	STR length
clec-54	F08H9.8.1	STR_24803	17.7367394143912	STR length
clec-54	F08H9.8.1	STR_24819	11.893809812869	STR length
clec-54	F08H9.8.1	STR_24833	12.6272019355523	STR length
clec-54	F08H9.8.1	STR_24852	8.65995655433007	STR length
clec-54	F08H9.8.1	STR_24872	12.1920619856706	STR length
clec-54	F08H9.8.1	STR_24882	9.79664209694082	STR length
clec-54	F08H9.8.1	STR_24894	16.0088861505652	STR length
clec-54	F08H9.8.1	STR_24904	15.7876656361689	STR length
clec-54	F08H9.8.1	STR_24910	14.9570395276192	STR length
clec-54	F08H9.8.1	STR_24917	17.8318827252356	STR length
clec-54	F08H9.8.1	STR_24921	7.25859613127137	STR length
clec-54	F08H9.8.1	STR_24924	9.73482066801208	STR length
clec-54	F08H9.8.1	STR_24958	17.9912543838222	STR length
clec-54	F08H9.8.1	STR_24991	14.5976265498745	STR length
clec-54	F08H9.8.1	STR_24994	17.7587964604316	STR length
clec-54	F08H9.8.1	STR_25004	7.70324429641528	STR length
clec-54	F08H9.8.1	STR_25044	11.1448511831537	STR length
clec-54	F08H9.8.1	STR_25061	12.956838367781	STR length
clec-54	F08H9.8.1	STR_25088	8.19749460709334	STR length
clec-54	F08H9.8.1	STR_25115	8.91293468470911	STR length
clec-54	F08H9.8.1	STR_25120	12.8178688298538	STR length
clec-54	F08H9.8.1	STR_25159	11.1962045276424	STR length
clec-54	F08H9.8.1	STR_25243	8.39228730609484	STR length
clec-54	F08H9.8.1	STR_25278	7.56943267034708	STR length
clec-54	F08H9.8.1	STR_25326	9.04997796795347	STR length
clec-54	F08H9.8.1	STR_25327	7.94000889430462	STR length
clec-54	F08H9.8.1	STR_25367	7.45966216794117	STR length
clec-54	F08H9.8.1	STR_25415	7.28001888232234	STR length
clec-54	F08H9.8.1	STR_25417	8.69051986443823	STR length
clec-54	F08H9.8.1	STR_25425	9.33399711203286	STR length
clec-54	F08H9.8.1	STR_25429	9.83120258094111	STR length
clec-54	F08H9.8.1	STR_25430	6.90937681857221	STR length
clec-54	F08H9.8.1	STR_25432	8.94807339945713	STR length
clec-55	F08H9.9.2	STR_24664	7.00134147713434	STR length
clec-55	F08H9.9.2	STR_24790	7.23546474181378	STR length
clec-55	F08H9.9.2	STR_24801	6.97181442683244	STR length
clec-55	F08H9.9.2	STR_24803	9.48903259493514	STR length
clec-55	F08H9.9.2	STR_24882	8.64631990781082	STR length
clec-55	F08H9.9.2	STR_24894	8.92057823031713	STR length
clec-55	F08H9.9.2	STR_24899	8.38398660403111	STR length
clec-55	F08H9.9.2	STR_24917	9.62599081148827	STR length
clec-55	F08H9.9.2	STR_24921	8.2022942984101	STR length
clec-55	F08H9.9.2	STR_24922	8.54194954255749	STR length
clec-55	F08H9.9.2	STR_24994	9.1983302715233	STR length
clec-55	F08H9.9.2	STR_25072	10.8897215549794	STR length
mlt-9	F09B12.1a.1	STR_24546	7.01504715164183	STR length
mlt-9	F09B12.1a.1	STR_24724	7.02386557433351	STR length
mlt-9	F09B12.1a.1	STR_24917	8.37377551136879	STR length
mlt-9	F09B12.1b.2	STR_24917	7.30363359808346	STR length
F09E5.9	F09E5.9	STR_15982	9.20872270669557	STR length
nas-14	F09E8.6.1	STR_24029	7.03614632821899	STR length
nas-14	F09E8.6.1	STR_24042	7.05380444962517	STR length
nas-14	F09E8.6.1	STR_24546	7.47665404651887	STR length
nas-14	F09E8.6.1	STR_29060	7.57880122433294	STR length
nas-14	F09E8.6.1	STR_29315	7.07829248930668	STR length
crn-7	F09G8.2.1	STR_8184	7.33150549557815	STR length
F09G8.5	F09G8.5.1	STR_23050	9.43476998035163	STR length
F09G8.5	F09G8.5.1	STR_23196	7.24358300217691	STR length
F09G8.5	F09G8.5.1	STR_23282	6.93692281223581	STR length
F09G8.5	F09G8.5.1	STR_23325	7.55679596005789	STR length
F09G8.5	F09G8.5.1	STR_23401	7.45737423084552	STR length
F09G8.5	F09G8.5.1	STR_23639	8.13120447118465	STR length
F09G8.5	F09G8.5.1	STR_23735	7.80937673558358	STR length
F09G8.5	F09G8.5.1	STR_23892	13.4720174115588	STR length
F09G8.5	F09G8.5.1	STR_23907	8.17019101243906	STR length
F09G8.5	F09G8.5.1	STR_23910	9.87868938085688	STR length
F09G8.5	F09G8.5.1	STR_23955	8.63415956826353	STR length
F09G8.5	F09G8.5.1	STR_23983	6.95565455579927	STR length
F09G8.5	F09G8.5.1	STR_24022	7.56121040926475	STR length
F09G8.5	F09G8.5.1	STR_24029	8.71384036368516	STR length
F09G8.5	F09G8.5.1	STR_24036	10.3134752065693	STR length
F09G8.5	F09G8.5.1	STR_24042	9.86279260721257	STR length
F09G8.5	F09G8.5.1	STR_24097	7.72048733980269	STR length
F09G8.5	F09G8.5.1	STR_24399	7.10175702769711	STR length
F09G8.5	F09G8.5.1	STR_24482	8.71507517361361	STR length
F09G8.5	F09G8.5.1	STR_24524	7.32025828013395	STR length
F09G8.5	F09G8.5.1	STR_24546	8.65669231549851	STR length
F09G8.5	F09G8.5.1	STR_24625	9.97511812686282	STR length
F09G8.5	F09G8.5.1	STR_499	7.59576379488953	STR length
F10D2.8	F10D2.8a.1	STR_23282	9.43737870100665	STR length
F10D2.8	F10D2.8a.1	STR_23308	7.29868730975101	STR length
F10D2.8	F10D2.8a.1	STR_23380	8.13395923922712	STR length
F10D2.8	F10D2.8a.1	STR_23462	9.63583669829393	STR length
F10D2.8	F10D2.8a.1	STR_23483	7.99203868261206	STR length
F10D2.8	F10D2.8a.1	STR_23486	9.64389292050098	STR length
F10D2.8	F10D2.8a.1	STR_23507	9.85819320004783	STR length
F10D2.8	F10D2.8a.1	STR_23544	16.0787060059745	STR length
F10D2.8	F10D2.8a.1	STR_23557	8.08447050629909	STR length
F10D2.8	F10D2.8a.1	STR_23558	13.5384136876139	STR length
F10D2.8	F10D2.8a.1	STR_23562	9.80448978121284	STR length
F10D2.8	F10D2.8a.1	STR_23564	13.5831852718139	STR length
F10D2.8	F10D2.8a.1	STR_23571	8.84933233699639	STR length
F10D2.8	F10D2.8a.1	STR_23593	12.4756513377147	STR length
F10D2.8	F10D2.8a.1	STR_23665	14.3373516916688	STR length
F10D2.8	F10D2.8a.1	STR_23676	14.38551918646	STR length
F10D2.8	F10D2.8a.1	STR_23678	11.5433581053054	STR length
F10D2.8	F10D2.8a.1	STR_23681	10.3530348773284	STR length
F10D2.8	F10D2.8a.1	STR_23682	12.4940837671361	STR length
F10D2.8	F10D2.8a.1	STR_23690	15.0777549129277	STR length
F10D2.8	F10D2.8a.1	STR_23692	16.7626713809391	STR length
F10D2.8	F10D2.8a.1	STR_23695	13.6929502380912	STR length
F10D2.8	F10D2.8a.1	STR_23696	11.2927364392553	STR length
F10D2.8	F10D2.8a.1	STR_23708	9.22817176305167	STR length
F10D2.8	F10D2.8a.1	STR_23733	13.9674363377026	STR length
F10D2.8	F10D2.8a.1	STR_23744	14.2915181770246	STR length
F10D2.8	F10D2.8a.1	STR_23747	9.5972523974786	STR length
F10D2.8	F10D2.8a.1	STR_23751	21.4226953354896	STR length
F10D2.8	F10D2.8a.1	STR_23775	15.6081685576407	STR length
F10D2.8	F10D2.8a.1	STR_23782	19.9894041709911	STR length
F10D2.8	F10D2.8a.1	STR_23812	13.4188530566165	STR length
F10D2.8	F10D2.8a.1	STR_23817	21.2166335583551	STR length
F10D2.8	F10D2.8a.1	STR_23826	7.17722080893498	STR length
F10D2.8	F10D2.8a.1	STR_23892	8.04619356386567	STR length
F10D2.8	F10D2.8a.1	STR_23907	9.93346191345801	STR length
F10D2.8	F10D2.8a.1	STR_23910	8.66384040055314	STR length
F10D2.8	F10D2.8a.1	STR_24022	9.6496488093588	STR length
F10D2.8	F10D2.8a.1	STR_24598	7.27390363381391	STR length
F10D2.8	F10D2.8a.1	STR_24633	8.32640531344761	STR length
F10D2.8	F10D2.8a.1	STR_24664	7.25339969529157	STR length
F10D2.8	F10D2.8a.1	STR_24668	8.36179976996753	STR length
F10D2.8	F10D2.8a.1	STR_24673	8.5350118948965	STR length
F10D2.8	F10D2.8a.1	STR_24695	9.74615947970723	STR length
F10D2.8	F10D2.8a.1	STR_24697	10.6940997668244	STR length
F10D2.8	F10D2.8a.1	STR_24699	14.2019317288327	STR length
F10D2.8	F10D2.8a.1	STR_24721	9.64553853128113	STR length
F10D2.8	F10D2.8a.1	STR_24758	10.5342387769793	STR length
F10D2.8	F10D2.8a.1	STR_24766	7.87366231769831	STR length
F10D2.8	F10D2.8a.1	STR_24790	7.78291373129937	STR length
F10D2.8	F10D2.8a.1	STR_24803	8.39218732488249	STR length
F10D2.8	F10D2.8a.1	STR_24872	7.34218167860513	STR length
F10D2.8	F10D2.8a.1	STR_24917	9.88100731923402	STR length
F10D2.8	F10D2.8a.1	STR_24924	10.5114721970882	STR length
F10D2.8	F10D2.8a.1	STR_24958	11.6157373114291	STR length
F10D2.8	F10D2.8a.1	STR_24991	9.84298240317385	STR length
F10D2.8	F10D2.8a.1	STR_24994	8.68556312984184	STR length
F10D2.8	F10D2.8a.1	STR_25061	6.88561688739383	STR length
F10D2.8	F10D2.8b.1	STR_6566	9.5319354407353	STR length
F10D7.5	F10D7.5c.1	STR_20542	7.22831405824253	STR length
F10D7.5	F10D7.5c.1	STR_20924	7.43162619947126	STR length
mig-10	F10E9.6c.1	STR_11887	8.72770358354979	STR length
mig-10	F10E9.6c.1	STR_11915	8.08801546952095	STR length
mig-10	F10E9.6c.1	STR_11931	8.42412323868596	STR length
mig-10	F10E9.6c.1	STR_12836	7.63742162902447	STR length
mig-10	F10E9.6c.1	STR_12901	6.9153156725648	STR length
mig-10	F10E9.6c.1	STR_13084	7.67837159157264	STR length
mig-10	F10E9.6c.1	STR_13091	7.59190047844322	STR length
mig-10	F10E9.6c.1	STR_13123	9.67945540253768	STR length
mig-10	F10E9.6c.1	STR_13206	10.7018088762215	STR length
mig-10	F10E9.6c.1	STR_13361	7.2066812943888	STR length
mig-10	F10E9.6c.1	STR_13392	7.01970932385563	STR length
mig-10	F10E9.6c.1	STR_13399	7.94016508567976	STR length
mig-10	F10E9.6c.1	STR_13545	9.97904635540532	STR length
mig-10	F10E9.6c.1	STR_13656	8.31236617420301	STR length
mig-10	F10E9.6c.1	STR_13678	9.7473653089566	STR length
mig-10	F10E9.6c.1	STR_13720	7.52681381644648	STR length
mig-10	F10E9.6c.1	STR_13750	10.4031381363096	STR length
mig-10	F10E9.6c.1	STR_13757	8.26446881669245	STR length
mig-10	F10E9.6c.1	STR_13760	9.15069174372121	STR length
mig-10	F10E9.6c.1	STR_13904	9.29048020764618	STR length
mig-10	F10E9.6c.1	STR_13973	9.58400084804135	STR length
sel-2	F10F2.1b.1	STR_3447	7.24932108455642	STR length
sel-2	F10F2.1b.1	STR_4059	8.00549716485191	STR length
sel-2	F10F2.1b.1	STR_4104	7.26000055647146	STR length
sel-2	F10F2.1b.1	STR_4217	6.98092903635445	STR length
sel-2	F10F2.1b.1	STR_4395	11.0330564695428	STR length
sel-2	F10F2.1b.1	STR_4449	9.52100059697619	STR length
sel-2	F10F2.1b.1	STR_4510	10.1169203379427	STR length
sel-2	F10F2.1b.1	STR_4546	9.74830429840865	STR length
sel-2	F10F2.1b.1	STR_4569	9.18965858294476	STR length
sel-2	F10F2.1b.1	STR_4589	10.5417440330186	STR length
sel-2	F10F2.1b.1	STR_4601	9.17449433613285	STR length
sel-2	F10F2.1b.1	STR_4628	7.95700727698164	STR length
sel-2	F10F2.1b.1	STR_4629	8.25626711783094	STR length
sel-2	F10F2.1b.1	STR_4644	8.38633127807949	STR length
sel-2	F10F2.1b.1	STR_4648	8.30021959934657	STR length
sel-2	F10F2.1b.1	STR_4779	6.8523951940823	STR length
pqn-29	F10F2.9.1	STR_24899	6.9099413759011	STR length
pqn-29	F10F2.9.1	STR_24917	7.92193415850311	STR length
pqn-29	F10F2.9.1	STR_25066	7.65910503104303	STR length
tsn-1	F10G7.2.1	STR_6957	9.06486152082175	STR length
tsn-1	F10G7.2.1	STR_6970	10.8078228573412	STR length
tsn-1	F10G7.2.1	STR_7007	9.65338794226436	STR length
tsn-1	F10G7.2.1	STR_7065	9.02287425785863	STR length
tsn-1	F10G7.2.1	STR_7199	8.88705573517371	STR length
tsn-1	F10G7.2.1	STR_7221	7.35744765637427	STR length
tsn-1	F10G7.2.1	STR_7300	7.46472331831847	STR length
tsn-1	F10G7.2.1	STR_7311	13.4204117468167	STR length
tsn-1	F10G7.2.1	STR_7313	15.5538622296954	STR length
tsn-1	F10G7.2.1	STR_7314	8.61590728298099	STR length
tsn-1	F10G7.2.1	STR_7315	7.71057503106913	STR length
tsn-1	F10G7.2.1	STR_7318	9.57481950735826	STR length
tsn-1	F10G7.2.1	STR_7349	7.37654139853609	STR length
tsn-1	F10G7.2.1	STR_7356	9.54498539371336	STR length
tsn-1	F10G7.2.1	STR_7363	13.3399899802601	STR length
tsn-1	F10G7.2.1	STR_7397	15.5542442544178	STR length
tsn-1	F10G7.2.1	STR_7409	17.9584807892839	STR length
tsn-1	F10G7.2.1	STR_7411	16.6027128373828	STR length
tsn-1	F10G7.2.1	STR_7421	14.3283349879253	STR length
tsn-1	F10G7.2.1	STR_7429	17.4809117157087	STR length
tsn-1	F10G7.2.1	STR_7437	10.1868461969991	STR length
tsn-1	F10G7.2.1	STR_7455	16.7148399791107	STR length
tsn-1	F10G7.2.1	STR_7481	15.6317357843284	STR length
tsn-1	F10G7.2.1	STR_7537	13.7005459531805	STR length
tsn-1	F10G7.2.1	STR_7559	11.4287492449127	STR length
tsn-1	F10G7.2.1	STR_7579	9.0297970256773	STR length
tsn-1	F10G7.2.1	STR_7727	11.4111217830407	STR length
tsn-1	F10G7.2.1	STR_7747	12.8247114099242	STR length
tsn-1	F10G7.2.1	STR_7770	12.4988383921249	STR length
tsn-1	F10G7.2.1	STR_7796	13.7350220430214	STR length
tsn-1	F10G7.2.1	STR_7827	15.037685180424	STR length
tsn-1	F10G7.2.1	STR_7829	19.5046973024319	STR length
tsn-1	F10G7.2.1	STR_7837	7.75588641187746	STR length
tsn-1	F10G7.2.1	STR_7844	10.9675195553731	STR length
tsn-1	F10G7.2.1	STR_7868	8.18653373817735	STR length
